Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
0,0,6.0,2,0,40,110000.0
1,2,10.0,4,1,174,150000.0
1,0,3.0,1,4,3,80000.0
1,3,18.0,1,0,155,195000.0
0,2,6.0,4,0,41,115000.0
1,0,8.0,4,0,174,135000.0
1,0,2.0,3,0,40,65000.0
0,3,14.0,2,0,155,190000.0
1,2,8.0,3,4,3,140000.0
1,3,16.0,0,4,174,185000.0
0,0,7.0,2,4,41,130000.0
0,2,5.0,3,4,40,105000.0
1,3,19.0,0,4,155,200000.0
1,0,5.0,3,4,3,100000.0
1,2,13.0,2,4,174,170000.0
0,0,6.0,3,4,41,115000.0
1,3,16.0,0,4,155,185000.0
0,0,4.0,2,0,40,90000.0
0,2,12.0,1,0,174,160000.0
1,0,3.0,1,4,3,80000.0
1,3,17.0,4,0,155,195000.0
0,2,6.0,2,0,41,115000.0
1,0,8.0,3,3,174,135000.0
1,0,2.0,3,4,40,65000.0
0,3,14.0,3,3,155,190000.0
1,2,8.0,3,4,3,140000.0
1,3,16.0,4,2,174,185000.0
0,0,7.0,3,3,41,130000.0
0,2,5.0,1,0,40,105000.0
1,3,19.0,2,0,155,200000.0
1,0,5.0,4,4,3,100000.0
1,2,13.0,4,1,174,170000.0
0,0,6.0,1,0,41,115000.0
1,3,16.0,0,0,155,185000.0
0,0,4.0,1,4,40,90000.0
0,2,12.0,2,4,174,160000.0
1,0,3.0,2,0,3,80000.0
1,3,17.0,2,4,155,195000.0
0,2,6.0,2,0,41,115000.0
1,0,8.0,2,0,174,135000.0
1,0,2.0,4,1,40,65000.0
0,3,14.0,4,4,155,190000.0
1,2,8.0,3,4,3,140000.0
1,0,4.0,1,0,173,75000.0
0,2,7.0,0,4,15,95000.0
1,0,1.0,0,4,40,50000.0
1,3,15.0,3,4,126,180000.0
0,0,3.0,4,4,172,65000.0
1,2,6.0,1,4,103,120000.0
0,2,2.0,3,4,173,60000.0
1,0,10.0,4,1,17,150000.0
1,0,3.0,0,4,173,70000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,3,4,172,55000.0
1,3,12.0,1,0,126,170000.0
0,0,5.0,1,0,173,90000.0
1,0,4.0,2,4,40,80000.0
1,2,14.0,2,4,103,180000.0
1,0,2.0,3,4,172,60000.0
0,2,9.0,4,2,15,120000.0
0,0,3.0,2,0,173,70000.0
1,3,18.0,0,0,25,210000.0
1,2,9.0,4,4,17,140000.0
0,0,1.0,4,2,173,50000.0
1,2,7.0,0,0,103,110000.0
0,2,2.0,0,4,173,60000.0
1,0,11.0,2,4,15,160000.0
1,0,4.0,3,3,173,75000.0
0,3,16.0,4,2,25,200000.0
1,2,8.0,1,1,15,100000.0
0,0,2.0,2,0,172,55000.0
1,3,12.0,2,4,126,170000.0
0,0,5.0,4,1,173,90000.0
1,0,4.0,1,4,40,80000.0
1,2,14.0,2,4,103,180000.0
1,0,2.0,4,4,172,60000.0
0,2,9.0,4,4,15,120000.0
0,0,3.0,3,4,173,70000.0
1,3,18.0,1,1,25,210000.0
1,2,9.0,2,0,17,140000.0
0,0,1.0,4,4,173,50000.0
1,2,7.0,1,0,103,110000.0
0,2,2.0,3,0,173,60000.0
1,0,11.0,2,0,15,160000.0
1,0,4.0,1,0,173,75000.0
0,3,16.0,4,2,25,200000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,1,1,172,55000.0
1,3,12.0,3,0,126,170000.0
0,0,5.0,2,0,173,90000.0
1,0,4.0,0,4,40,80000.0
1,2,14.0,4,4,103,180000.0
1,0,2.0,2,0,172,60000.0
0,2,9.0,0,0,15,120000.0
0,0,3.0,3,4,173,70000.0
1,3,18.0,0,0,25,210000.0
1,2,9.0,3,4,17,140000.0
0,0,1.0,2,4,173,50000.0
1,2,7.0,2,4,103,110000.0
0,2,2.0,2,0,173,60000.0
1,0,11.0,4,1,15,160000.0
1,0,4.0,4,2,173,75000.0
0,3,16.0,0,0,25,200000.0
1,2,8.0,1,4,15,100000.0
0,0,2.0,0,0,172,55000.0
1,3,12.0,0,4,126,170000.0
0,0,5.0,3,0,173,90000.0
1,0,4.0,3,4,40,80000.0
1,2,14.0,3,4,103,180000.0
1,0,2.0,4,2,172,60000.0
0,2,9.0,1,0,15,120000.0
0,0,3.0,3,4,173,70000.0
1,3,18.0,4,4,25,210000.0
1,2,9.0,0,4,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,1,1,103,110000.0
0,2,2.0,0,4,173,60000.0
1,0,11.0,0,4,15,160000.0
1,0,4.0,3,0,173,75000.0
0,3,16.0,0,0,25,200000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,4,4,172,55000.0
1,3,12.0,1,0,126,170000.0
0,0,5.0,2,0,173,90000.0
1,0,4.0,4,0,40,80000.0
1,2,14.0,0,0,103,180000.0
1,0,2.0,2,0,172,60000.0
0,2,9.0,1,1,15,120000.0
0,0,3.0,1,4,173,70000.0
1,3,18.0,2,4,25,210000.0
1,2,9.0,4,1,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,0,0,103,110000.0
0,2,2.0,3,0,173,60000.0
1,0,11.0,2,4,15,160000.0
1,0,4.0,3,3,173,75000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,3,0,15,100000.0
0,0,2.0,4,2,172,55000.0
1,3,12.0,3,0,126,170000.0
0,0,5.0,0,0,173,90000.0
1,0,4.0,1,1,40,80000.0
1,2,14.0,3,4,103,180000.0
1,0,2.0,3,3,172,60000.0
0,2,9.0,3,3,15,120000.0
0,0,3.0,1,0,173,70000.0
1,3,18.0,1,1,25,210000.0
1,2,9.0,4,1,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,3,4,103,110000.0
0,2,2.0,3,3,173,60000.0
1,0,11.0,0,4,15,160000.0
1,0,4.0,3,4,173,75000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,3,0,15,100000.0
0,0,2.0,2,0,172,55000.0
1,3,12.0,3,4,126,170000.0
0,0,5.0,4,0,173,90000.0
1,0,4.0,3,4,40,80000.0
1,2,14.0,0,4,103,180000.0
1,0,2.0,1,1,172,60000.0
0,2,9.0,0,0,15,120000.0
0,0,3.0,4,4,173,70000.0
1,3,18.0,2,0,25,210000.0
1,2,9.0,4,1,17,140000.0
0,0,1.0,1,1,173,50000.0
0,0,8.0,2,0,41,122485.0
1,3,12.0,2,0,174,169159.0
1,2,21.0,0,0,165,187081.0
0,2,5.0,2,0,40,78354.0
1,0,2.0,2,4,3,90249.0
0,2,6.0,1,0,165,132720.0
1,3,23.0,4,4,174,161568.0
1,2,13.0,0,0,40,127346.0
0,0,19.0,3,3,3,120177.0
1,2,8.0,0,4,155,101332.0
0,3,30.0,0,4,41,121450.0
0,0,12.0,1,0,155,166375.0
1,2,21.0,1,1,165,185119.0
0,0,10.0,2,4,41,149217.0
1,2,21.0,3,4,174,166512.0
0,2,28.0,0,4,165,186963.0
1,0,3.0,4,2,3,75072.0
0,2,10.0,3,3,41,163398.0
1,1,11.0,0,0,155,103947.0
0,3,33.0,2,4,174,179180.0
1,0,23.0,2,0,3,175966.0
1,2,27.0,2,4,165,190004.0
0,2,10.0,4,0,41,152039.0
1,2,5.0,0,4,40,76742.0
0,3,33.0,2,0,174,191790.0
0,0,20.0,2,0,165,139398.0
1,1,7.0,3,0,3,95845.0
1,2,12.0,4,1,41,160976.0
0,2,9.0,0,4,155,126753.0
1,2,8.0,1,4,165,139817.0
1,3,25.0,1,4,174,181714.0
0,0,10.0,0,0,3,114776.0
1,2,6.0,1,4,41,105725.0
0,1,1.0,1,1,155,52731.0
1,2,8.0,0,0,40,106492.0
0,0,4.0,1,4,41,73895.0
1,3,1.0,3,0,174,119836.0
0,2,5.0,0,4,165,99747.0
1,0,25.0,4,4,3,168287.0
0,2,7.0,2,0,41,115920.0
1,2,11.0,1,0,155,128078.0
0,0,1.0,4,0,40,51265.0
1,1,22.0,0,4,165,165919.0
0,3,34.0,1,0,174,188651.0
1,2,0.0,4,0,3,55538.0
1,0,28.0,3,0,155,193964.0
0,2,4.0,0,0,41,104702.0
1,3,19.0,4,1,174,172955.0
0,2,16.0,4,2,165,138032.0
1,0,4.0,3,3,3,82683.0
1,2,17.0,3,4,41,155414.0
0,1,25.0,1,4,155,154207.0
1,2,8.0,4,4,40,107895.0
0,0,18.0,2,4,165,148446.0
1,2,4.0,3,4,41,102859.0
0,3,13.0,2,0,174,138662.0
1,0,23.0,2,4,155,181699.0
0,2,33.0,1,1,41,188232.0
0,1,0.0,3,4,3,51832.0
1,3,28.0,2,0,174,188484.0
0,2,16.0,3,0,165,138286.0
1,0,22.0,2,0,41,181132.0
0,2,4.0,4,0,3,73938.0
1,0,14.0,4,4,155,119224.0
0,2,6.0,2,0,41,101186.0
1,2,14.0,1,0,174,142360.0
0,0,20.0,0,4,155,151315.0
1,3,23.0,4,4,41,181021.0
0,2,15.0,0,4,165,134641.0
1,0,23.0,0,4,40,173851.0
1,2,25.0,1,4,155,178859.0
0,3,5.0,0,4,41,98568.0
1,0,9.0,1,0,174,104661.0
0,2,13.0,4,2,165,134858.0
1,0,10.0,3,0,3,94502.0
0,0,8.0,3,4,41,122485.0
1,3,12.0,2,4,174,169159.0
1,2,21.0,3,0,165,187081.0
0,2,5.0,2,4,40,78354.0
1,0,2.0,2,0,3,90249.0
0,2,6.0,4,1,165,132720.0
1,3,23.0,4,2,174,161568.0
1,2,13.0,4,0,40,127346.0
0,0,19.0,1,4,3,120177.0
1,2,8.0,2,4,155,101332.0
0,3,30.0,1,1,41,121450.0
0,0,12.0,2,4,155,166375.0
1,2,21.0,1,4,165,185119.0
0,0,10.0,2,0,41,149217.0
1,2,21.0,3,4,174,166512.0
0,2,28.0,2,0,165,186963.0
1,0,3.0,1,0,3,75072.0
0,2,10.0,2,0,41,163398.0
1,1,11.0,1,1,155,103947.0
0,3,33.0,0,0,174,179180.0
1,0,23.0,0,0,3,175966.0
1,2,27.0,4,4,165,190004.0
0,2,10.0,0,0,41,152039.0
1,2,5.0,4,0,40,76742.0
0,3,33.0,2,0,174,191790.0
0,0,20.0,2,4,165,139398.0
1,1,7.0,2,4,3,95845.0
1,2,12.0,2,4,41,160976.0
0,2,9.0,0,4,155,126753.0
1,2,8.0,0,4,165,139817.0
1,3,25.0,2,4,174,181714.0
0,0,10.0,4,0,3,114776.0
1,2,6.0,2,0,41,105725.0
0,1,1.0,1,1,155,52731.0
1,2,8.0,2,0,40,106492.0
0,0,4.0,1,1,41,73895.0
1,3,1.0,3,4,174,119836.0
0,2,5.0,0,4,165,99747.0
1,0,25.0,4,4,3,168287.0
0,2,7.0,0,0,41,115920.0
1,2,11.0,4,2,155,128078.0
0,0,1.0,3,3,40,51265.0
1,1,22.0,0,4,165,165919.0
0,3,34.0,2,0,174,188651.0
1,2,0.0,4,2,3,55538.0
1,0,28.0,0,0,155,193964.0
0,2,4.0,2,4,41,104702.0
1,3,19.0,3,3,174,172955.0
0,2,16.0,2,0,165,138032.0
1,0,4.0,2,0,3,82683.0
1,2,17.0,2,0,41,155414.0
0,1,25.0,3,0,155,154207.0
1,2,8.0,1,4,40,107895.0
0,0,18.0,1,0,165,148446.0
1,2,4.0,3,4,41,102859.0
0,3,13.0,4,0,174,138662.0
1,0,23.0,0,0,155,181699.0
0,2,33.0,3,3,41,188232.0
0,1,0.0,4,4,3,51832.0
1,3,28.0,2,4,174,188484.0
0,2,16.0,3,4,165,138286.0
1,0,22.0,0,4,41,181132.0
0,2,4.0,1,4,3,73938.0
1,0,14.0,2,0,155,119224.0
0,2,6.0,4,0,41,101186.0
1,2,14.0,4,1,174,142360.0
0,0,20.0,4,4,155,151315.0
1,3,23.0,3,3,41,181021.0
0,2,15.0,2,4,165,134641.0
1,0,23.0,2,0,40,173851.0
1,2,25.0,1,0,155,178859.0
0,3,5.0,1,1,41,98568.0
1,0,9.0,4,2,174,104661.0
0,2,13.0,1,4,165,134858.0
1,0,10.0,3,4,3,94502.0
1,0,14.0,3,0,40,139095.0
0,2,5.0,2,0,155,106278.0
1,2,4.0,4,2,41,90452.0
0,3,23.0,2,4,174,168304.0
1,0,10.0,2,4,3,126593.0
1,2,19.0,1,4,165,152203.0
0,3,30.0,4,1,174,183138.0
1,2,9.0,2,0,41,130275.0
1,0,29.0,1,0,155,191915.0
0,1,2.0,4,1,3,62807.0
1,2,21.0,3,3,165,174305.0
0,0,9.0,4,0,41,133326.0
1,2,4.0,2,0,40,75656.0
0,3,19.0,3,4,174,155944.0
1,2,11.0,0,0,41,137775.0
0,0,0.0,0,0,155,51831.0
1,2,22.0,2,0,174,182237.0
0,2,10.0,3,3,41,151901.0
1,0,8.0,0,4,3,100052.0
1,2,20.0,3,3,41,167207.0
0,2,10.0,3,3,155,112439.0
0,3,29.0,3,4,174,194214.0
1,0,5.0,2,0,41,84407.0
0,2,13.0,3,4,165,139413.0
1,0,20.0,2,4,155,143084.0
0,2,25.0,4,4,41,192344.0
1,3,1.0,0,0,174,106132.0
1,2,26.0,4,2,165,184816.0
0,0,19.0,0,0,3,150248.0
1,2,15.0,2,0,41,170995.0
1,0,6.0,1,0,155,88035.0
0,2,10.0,2,0,40,119419.0
1,3,21.0,1,1,174,173582.0
0,2,23.0,1,1,165,174436.0
1,0,4.0,1,0,3,71699.0
0,2,14.0,4,2,41,163558.0
1,0,24.0,4,0,155,166828.0
0,3,15.0,2,0,174,144496.0
1,2,31.0,1,0,165,193746.0
0,2,8.0,0,4,41,122581.0
1,1,4.0,4,1,3,79767.0
0,0,25.0,0,4,155,177177.0
1,2,4.0,0,0,41,89843.0
0,2,6.0,3,3,165,113563.0
1,0,10.0,0,0,40,128712.0
0,3,18.0,4,2,174,161621.0
1,2,8.0,4,4,155,121454.0
1,0,25.0,4,4,41,179987.0
0,2,3.0,0,4,40,72649.0
1,3,0.0,3,4,174,52612.0
0,2,24.0,4,4,165,184006.0
1,0,12.0,4,0,3,131960.0
0,2,5.0,4,4,41,102465.0
1,2,16.0,3,4,174,149748.0
0,0,22.0,0,4,155,171036.0
1,2,13.0,2,0,41,146351.0
1,3,26.0,1,1,174,185462.0
0,0,7.0,4,4,165,107718.0
1,2,4.0,1,0,41,90944.0
0,2,5.0,3,4,155,100425.0
1,0,2.0,1,4,3,63901.0
1,2,22.0,2,0,165,181902.0
0,2,9.0,3,4,41,136533.0
1,0,11.0,1,4,40,136285.0
0,3,31.0,0,4,174,191818.0
1,2,19.0,1,1,41,176643.0
0,0,4.0,4,4,155,70022.0
1,2,6.0,0,0,40,99363.0
0,2,19.0,4,1,165,152944.0
1,0,10.0,4,2,3,123386.0
1,2,21.0,4,1,41,168906.0
0,0,30.0,2,0,155,183020.0
1,1,1.0,4,1,40,47898.0
0,2,14.0,4,2,165,135853.0
1,0,17.0,2,0,41,149198.0
1,3,6.0,1,0,174,106662.0
1,2,28.0,1,4,165,186610.0
0,0,6.0,3,4,155,89995.0
1,2,4.0,2,0,41,85825.0
0,3,13.0,2,0,174,143814.0
1,2,24.0,3,0,40,174726.0
0,0,20.0,3,4,165,150534.0
1,0,4.0,3,3,3,68732.0
1,2,21.0,3,4,41,187951.0
0,0,13.0,0,4,155,137336.0
1,3,26.0,2,4,174,191159.0
0,2,5.0,2,0,41,102868.0
1,0,20.0,4,4,165,154281.0
1,2,8.0,1,1,3,111535.0
0,2,6.0,3,3,155,107906.0
1,0,13.0,2,4,41,143885.0
0,3,27.0,0,0,174,180958.0
1,2,6.0,4,0,165,108607.0
1,0,24.0,4,0,3,178284.0
0,2,4.0,0,4,40,75969.0
1,2,15.0,0,0,155,143705.0
0,3,31.0,3,4,174,197354.0
1,0,22.0,4,1,165,174324.0
0,2,8.0,4,2,41,123781.0
1,3,12.0,2,0,174,141735.0
1,2,28.0,0,4,155,187120.0
0,0,1.0,0,0,3,61095.0
1,2,22.0,4,1,41,179045.0
0,2,10.0,1,0,165,130355.0
1,0,7.0,4,4,40,103282.0
0,3,18.0,0,0,174,157872.0
1,2,10.0,3,3,155,117314.0
1,0,30.0,3,4,165,186321.0
0,2,11.0,4,4,41,129686.0
1,1,3.0,3,4,3,68611.0
0,2,25.0,3,0,155,177913.0
1,2,3.0,2,0,41,68472.0
0,2,6.0,2,0,165,113065.0
1,0,9.0,1,4,40,125091.0
0,3,23.0,3,3,174,172925.0
1,2,9.0,3,3,155,126916.0
1,0,27.0,4,4,41,183417.0
0,2,4.0,3,4,40,76898.0
0,0,2.0,3,0,173,65000.0
1,2,8.0,0,0,15,120000.0
0,0,4.0,0,0,103,90000.0
1,3,15.0,0,4,17,190000.0
0,2,9.0,4,1,173,140000.0
1,0,3.0,3,4,172,75000.0
0,2,11.0,2,0,17,160000.0
1,0,8.0,2,4,103,130000.0
0,2,2.0,3,3,173,60000.0
0,0,5.0,0,4,172,80000.0
1,2,7.0,0,4,17,130000.0
0,0,3.0,0,0,173,65000.0
1,3,13.0,1,1,126,170000.0
0,2,6.0,0,4,103,110000.0
1,0,2.0,4,4,40,50000.0
1,3,18.0,4,2,25,210000.0
0,2,8.0,2,4,15,100000.0
1,0,1.0,2,0,173,50000.0
1,2,10.0,4,1,103,160000.0
0,0,4.0,4,2,173,70000.0
1,3,16.0,4,4,126,190000.0
0,2,9.0,4,0,17,140000.0
1,0,1.0,2,0,172,45000.0
0,2,7.0,0,4,103,120000.0
1,2,2.0,4,1,173,60000.0
0,0,11.0,2,4,15,150000.0
1,0,4.0,3,0,173,70000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,1,4,172,55000.0
1,3,12.0,0,4,126,170000.0
0,0,5.0,4,4,173,90000.0
1,0,4.0,2,0,40,80000.0
1,2,14.0,0,0,103,180000.0
1,0,2.0,4,0,172,60000.0
0,2,9.0,4,1,15,120000.0
0,0,3.0,0,0,173,70000.0
1,3,18.0,2,0,25,210000.0
1,2,9.0,4,2,17,140000.0
0,0,1.0,3,4,173,50000.0
1,2,7.0,4,1,103,110000.0
0,2,2.0,0,4,173,60000.0
1,0,11.0,3,4,15,160000.0
1,0,4.0,2,0,173,75000.0
0,3,16.0,0,4,25,200000.0
1,2,8.0,1,1,15,100000.0
0,0,2.0,4,1,172,55000.0
1,3,12.0,4,2,126,170000.0
0,0,5.0,3,4,173,90000.0
1,0,4.0,2,4,40,80000.0
1,2,14.0,3,3,103,180000.0
1,0,2.0,2,4,172,60000.0
0,2,9.0,3,0,15,120000.0
0,0,3.0,3,3,173,70000.0
1,3,18.0,1,0,25,210000.0
1,2,9.0,1,0,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,3,4,103,110000.0
0,2,2.0,4,0,173,60000.0
1,0,11.0,1,0,15,160000.0
1,0,4.0,1,1,173,75000.0
0,3,16.0,1,1,25,200000.0
1,2,8.0,4,2,15,100000.0
0,0,2.0,2,4,172,55000.0
1,3,12.0,4,4,126,170000.0
0,0,5.0,3,4,173,90000.0
1,0,4.0,2,4,40,80000.0
1,2,14.0,2,0,103,180000.0
1,0,2.0,4,4,172,60000.0
0,2,9.0,2,0,15,120000.0
0,0,3.0,1,1,173,70000.0
1,3,18.0,4,4,25,210000.0
1,2,9.0,1,0,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,0,0,103,110000.0
0,2,2.0,1,4,173,60000.0
1,0,11.0,4,1,15,160000.0
1,0,4.0,0,4,173,75000.0
0,3,16.0,3,3,25,200000.0
1,2,8.0,4,4,15,100000.0
0,0,2.0,0,0,172,55000.0
1,3,12.0,2,0,126,170000.0
0,0,5.0,4,2,173,90000.0
1,0,4.0,3,4,40,80000.0
1,2,14.0,2,4,103,180000.0
1,0,2.0,1,4,172,60000.0
0,2,9.0,0,0,15,120000.0
0,0,3.0,2,0,173,70000.0
1,3,18.0,1,0,25,210000.0
1,2,9.0,2,0,17,140000.0
0,0,1.0,4,2,173,50000.0
1,2,7.0,1,0,103,110000.0
0,2,2.0,4,2,173,60000.0
1,0,11.0,4,4,15,160000.0
1,0,4.0,0,4,173,75000.0
0,3,16.0,3,3,25,200000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,2,0,172,55000.0
1,3,12.0,3,4,126,170000.0
0,0,5.0,4,1,173,90000.0
1,0,4.0,2,4,40,80000.0
1,2,14.0,2,4,103,180000.0
1,0,2.0,0,4,172,60000.0
0,2,9.0,2,0,15,120000.0
0,0,3.0,2,4,173,70000.0
1,3,18.0,3,4,25,210000.0
1,2,9.0,3,4,17,140000.0
0,0,1.0,0,4,173,50000.0
1,2,7.0,4,1,103,110000.0
0,2,2.0,3,0,173,60000.0
1,0,11.0,4,0,15,160000.0
1,0,4.0,4,1,173,75000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,4,1,172,55000.0
1,3,12.0,4,1,126,170000.0
0,0,5.0,2,0,173,90000.0
1,0,4.0,4,2,40,80000.0
1,2,14.0,4,2,103,180000.0
1,0,2.0,1,0,172,60000.0
0,2,9.0,1,4,15,120000.0
0,0,3.0,2,0,173,70000.0
1,3,18.0,0,4,25,210000.0
0,0,6.0,2,0,41,103579.0
1,2,19.0,1,0,174,163780.0
1,0,12.0,0,0,40,137878.0
0,2,4.0,2,4,155,92438.0
1,2,5.0,3,3,41,84181.0
0,3,21.0,2,4,174,174821.0
1,0,10.0,2,0,3,126520.0
1,2,18.0,0,4,165,152168.0
0,3,29.0,3,4,174,190543.0
1,2,9.0,3,4,41,131547.0
1,0,28.0,3,0,155,192292.0
0,1,1.0,3,4,3,52807.0
1,2,20.0,4,2,165,174938.0
0,0,8.0,2,4,41,124071.0
1,2,3.0,4,0,40,73640.0
0,3,19.0,2,4,174,156486.0
1,2,11.0,2,4,41,138859.0
0,0,0.0,1,4,155,52831.0
1,2,23.0,4,2,174,182392.0
0,2,11.0,1,1,41,151078.0
1,0,8.0,2,0,3,100679.0
1,2,20.0,0,4,41,167924.0
0,2,10.0,2,4,155,113334.0
0,3,29.0,1,4,174,194778.0
1,0,4.0,2,0,41,77606.0
0,2,13.0,2,4,165,140010.0
1,0,20.0,4,4,155,142421.0
0,2,24.0,2,0,41,192756.0
1,3,1.0,0,0,174,106686.0
1,2,27.0,2,4,165,186794.0
0,0,19.0,1,4,3,150729.0
1,2,15.0,3,4,41,171652.0
1,0,6.0,4,0,155,88552.0
0,2,9.0,4,0,40,119918.0
1,3,21.0,2,0,174,174985.0
0,2,23.0,1,0,165,174336.0
1,0,4.0,1,4,3,72389.0
0,2,14.0,2,0,41,163978.0
1,0,25.0,3,4,155,166958.0
0,3,15.0,4,0,174,145052.0
1,2,32.0,2,4,165,195270.0
0,2,8.0,1,4,41,122970.0
1,1,4.0,0,4,3,80247.0
0,0,25.0,3,3,155,177862.0
1,2,4.0,4,1,41,91062.0
0,2,6.0,0,0,165,114290.0
1,0,10.0,2,0,40,128999.0
0,3,18.0,2,4,174,162454.0
1,2,8.0,4,1,155,122354.0
1,0,25.0,3,4,41,179756.0
0,2,3.0,1,4,40,73218.0
1,3,0.0,3,3,174,52612.0
0,2,24.0,1,1,165,184480.0
1,0,12.0,3,4,3,132442.0
0,2,5.0,0,4,41,102828.0
1,2,16.0,1,0,174,150301.0
0,0,22.0,2,0,155,171468.0
1,2,13.0,3,0,41,147326.0
1,3,26.0,2,4,174,185982.0
0,0,7.0,1,4,165,108267.0
1,2,4.0,3,4,41,91397.0
0,2,5.0,2,0,155,100867.0
1,0,2.0,2,4,3,64182.0
1,2,22.0,3,0,165,182506.0
0,2,9.0,0,4,41,136986.0
1,0,11.0,0,4,40,136662.0
0,3,32.0,4,4,174,191510.0
1,2,19.0,3,0,41,177347.0
0,0,3.0,4,2,155,70397.0
1,2,9.0,4,4,174,146075.0
0,0,18.0,3,3,3,155795.0
1,2,9.0,2,0,41,132638.0
0,3,22.0,3,4,174,178684.0
1,0,7.0,4,4,165,106218.0
1,2,28.0,4,1,41,191239.0
0,2,2.0,3,0,40,65840.0
1,3,0.0,1,0,174,52779.0
0,2,23.0,1,0,165,185038.0
1,0,14.0,3,4,3,136449.0
0,2,6.0,2,0,41,110707.0
1,2,17.0,1,1,174,151670.0
0,0,21.0,3,0,155,167015.0
1,2,13.0,4,2,41,146508.0
1,3,27.0,3,0,174,190596.0
0,0,6.0,3,4,165,104378.0
1,2,3.0,4,4,41,70216.0
0,2,5.0,4,4,155,101733.0
1,0,1.0,3,0,3,55935.0
1,2,21.0,2,0,165,180367.0
0,2,9.0,3,0,41,135596.0
1,0,11.0,4,4,40,136062.0
0,3,32.0,0,0,174,191267.0
1,2,19.0,3,4,41,177347.0
0,0,3.0,0,4,155,70397.0
1,2,9.0,0,4,174,146075.0
0,0,18.0,2,4,3,155795.0
1,2,9.0,2,4,41,132638.0
0,3,22.0,1,0,174,178684.0
1,0,7.0,0,4,165,106218.0
1,2,28.0,0,4,41,191239.0
0,2,2.0,1,1,40,65840.0
1,3,0.0,2,0,174,52779.0
0,2,23.0,4,2,165,185038.0
1,0,14.0,2,0,3,136449.0
0,2,6.0,3,4,41,110707.0
1,2,17.0,1,4,174,151670.0
0,0,21.0,2,4,155,167015.0
1,2,13.0,1,4,41,146508.0
1,3,27.0,4,1,174,190596.0
0,0,6.0,4,0,165,104378.0
1,2,3.0,3,4,41,70216.0
0,2,5.0,2,4,155,101733.0
1,0,1.0,4,0,3,55935.0
1,2,21.0,4,4,165,180367.0
0,2,9.0,2,0,41,135596.0
1,0,11.0,4,2,40,136062.0
0,3,32.0,4,4,174,191267.0
1,2,19.0,2,0,41,177347.0
0,0,6.0,1,1,41,103579.0
1,2,19.0,3,4,174,163780.0
1,0,12.0,2,0,40,137878.0
0,2,4.0,1,1,155,92438.0
1,2,5.0,1,0,41,84181.0
0,3,21.0,1,0,174,174821.0
1,0,10.0,2,0,3,126520.0
1,2,18.0,4,4,165,152168.0
0,3,29.0,2,0,174,190543.0
1,2,9.0,1,0,41,131547.0
1,0,28.0,4,1,155,192292.0
0,1,1.0,3,4,3,52807.0
1,2,20.0,4,1,165,174938.0
0,0,8.0,4,2,41,124071.0
1,2,3.0,1,4,40,73640.0
0,3,19.0,0,0,174,156486.0
1,2,11.0,4,4,41,138859.0
0,0,0.0,2,4,155,52831.0
1,2,23.0,4,0,174,182392.0
0,2,11.0,4,0,41,151078.0
1,0,8.0,4,4,3,100679.0
1,2,20.0,1,1,41,167924.0
0,2,10.0,1,0,155,113334.0
0,3,29.0,1,0,174,194778.0
1,0,4.0,4,4,41,77606.0
0,2,13.0,0,4,165,140010.0
1,0,20.0,1,1,155,142421.0
0,2,24.0,1,0,41,192756.0
1,3,1.0,4,4,174,106686.0
1,2,27.0,2,0,165,186794.0
0,0,19.0,0,0,3,150729.0
1,2,15.0,0,0,41,171652.0
1,0,6.0,1,1,155,88552.0
0,2,9.0,0,4,40,119918.0
1,3,21.0,0,0,174,174985.0
0,2,23.0,4,2,165,174336.0
1,0,4.0,3,3,3,72389.0
0,2,14.0,4,2,41,163978.0
1,0,25.0,0,4,155,166958.0
0,3,15.0,0,4,174,145052.0
1,2,32.0,3,0,165,195270.0
0,2,8.0,0,4,41,122970.0
1,1,4.0,3,0,3,80247.0
0,0,25.0,4,1,155,177862.0
1,2,4.0,1,1,41,91062.0
0,2,6.0,0,4,165,114290.0
1,0,10.0,1,1,40,128999.0
0,3,18.0,3,4,174,162454.0
1,2,8.0,2,0,155,122354.0
1,0,25.0,4,1,41,179756.0
0,2,3.0,4,2,40,73218.0
1,3,0.0,4,1,174,52612.0
0,2,24.0,0,4,165,184480.0
1,0,12.0,3,0,3,132442.0
0,2,5.0,1,4,41,102828.0
1,2,16.0,0,4,174,150301.0
0,0,22.0,0,0,155,171468.0
1,2,13.0,2,4,41,147326.0
1,3,26.0,2,0,174,185982.0
0,0,7.0,3,4,165,108267.0
