Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
1,5,12.0,1,1,49,170000.0
0,1,5.0,2,6,63,90000.0
1,1,4.0,4,1,13,80000.0
1,4,14.0,0,1,38,180000.0
1,1,2.0,2,6,62,60000.0
0,4,9.0,1,3,3,120000.0
0,1,3.0,1,9,63,70000.0
1,5,18.0,2,9,7,210000.0
1,4,9.0,4,0,4,140000.0
0,1,1.0,2,6,63,50000.0
1,4,7.0,0,1,38,110000.0
0,4,2.0,3,1,63,60000.0
1,1,11.0,2,9,3,160000.0
1,1,4.0,3,7,63,75000.0
0,5,16.0,2,6,7,200000.0
1,4,8.0,3,1,3,100000.0
0,1,2.0,4,5,62,55000.0
1,5,12.0,3,1,49,170000.0
0,1,5.0,0,1,63,90000.0
1,1,4.0,1,3,13,80000.0
1,4,14.0,3,8,38,180000.0
1,1,2.0,3,7,62,60000.0
0,4,9.0,3,7,3,120000.0
0,1,3.0,1,1,63,70000.0
1,5,18.0,1,3,7,210000.0
1,4,9.0,4,0,4,140000.0
0,1,1.0,2,6,63,50000.0
1,4,7.0,3,8,38,110000.0
0,4,2.0,3,7,63,60000.0
1,1,11.0,0,9,3,160000.0
1,1,4.0,3,8,63,75000.0
0,5,16.0,2,6,7,200000.0
1,4,8.0,3,1,3,100000.0
0,1,2.0,2,6,62,55000.0
1,5,12.0,3,9,49,170000.0
0,1,5.0,4,1,63,90000.0
1,1,4.0,3,8,13,80000.0
1,4,14.0,0,2,38,180000.0
1,1,2.0,1,3,62,60000.0
0,4,9.0,0,1,3,120000.0
0,1,3.0,4,9,63,70000.0
1,5,18.0,2,6,7,210000.0
1,4,9.0,4,0,4,140000.0
0,1,1.0,1,3,63,50000.0
0,1,8.0,2,6,15,122485.0
1,5,12.0,2,4,64,169159.0
1,4,21.0,0,1,60,187081.0
2,2,31.0,1,9,57,166109.0
0,4,5.0,2,6,14,78354.0
1,1,2.0,2,9,0,90249.0
0,4,6.0,1,1,60,132720.0
1,5,23.0,4,9,64,161568.0
1,4,13.0,0,1,14,127346.0
0,1,19.0,3,7,0,120177.0
2,2,2.0,3,1,15,69032.0
1,4,8.0,0,2,57,101332.0
0,5,30.0,0,2,15,121450.0
0,1,12.0,1,1,57,166375.0
1,4,21.0,1,3,60,185119.0
0,1,10.0,2,9,15,149217.0
1,4,21.0,3,8,64,166512.0
0,4,28.0,0,2,60,186963.0
1,1,3.0,4,5,0,75072.0
0,4,10.0,3,7,15,163398.0
1,2,11.0,0,1,57,103947.0
0,5,33.0,2,9,64,179180.0
1,1,23.0,2,6,0,175966.0
1,4,27.0,2,9,60,190004.0
0,4,10.0,4,1,15,152039.0
1,4,5.0,0,2,14,76742.0
0,5,33.0,2,6,64,191790.0
0,1,20.0,2,4,60,139398.0
1,2,7.0,3,1,0,95845.0
1,4,12.0,4,0,15,160976.0
0,4,9.0,0,9,57,126753.0
2,4,14.0,3,1,15,161393.0
1,4,8.0,1,9,60,139817.0
1,5,25.0,1,9,64,181714.0
0,1,10.0,0,1,0,114776.0
1,4,6.0,1,9,15,105725.0
0,2,1.0,1,3,57,52731.0
1,4,8.0,0,1,14,106492.0
0,1,4.0,1,9,15,73895.0
1,5,1.0,3,1,64,119836.0
0,4,5.0,0,2,60,99747.0
1,1,25.0,4,9,0,168287.0
0,4,7.0,2,6,15,115920.0
1,4,11.0,1,1,57,128078.0
0,1,1.0,4,1,14,51265.0
1,2,22.0,0,9,60,165919.0
0,5,34.0,1,1,64,188651.0
1,4,0.0,4,1,0,55538.0
1,1,28.0,3,1,57,193964.0
0,4,4.0,0,1,15,104702.0
1,5,19.0,4,0,64,172955.0
0,4,16.0,4,5,60,138032.0
1,1,4.0,3,7,0,82683.0
1,4,17.0,3,9,15,155414.0
0,2,25.0,1,9,57,154207.0
1,4,8.0,4,9,14,107895.0
0,1,18.0,2,9,60,148446.0
1,4,4.0,3,9,15,102859.0
0,5,13.0,2,6,64,138662.0
1,1,23.0,2,9,57,181699.0
0,4,33.0,1,3,15,188232.0
0,2,0.0,3,9,0,51832.0
1,5,28.0,2,4,64,188484.0
0,4,16.0,3,1,60,138286.0
1,1,22.0,2,6,15,181132.0
0,4,4.0,4,1,0,73938.0
1,1,14.0,4,9,57,119224.0
0,4,6.0,2,6,15,101186.0
1,4,14.0,1,1,64,142360.0
0,1,20.0,0,2,57,151315.0
1,5,23.0,4,9,15,181021.0
0,4,15.0,0,9,60,134641.0
1,1,23.0,0,2,14,173851.0
2,2,8.0,0,9,0,104127.0
1,4,25.0,1,9,57,178859.0
0,5,5.0,0,9,15,98568.0
1,1,9.0,1,1,64,104661.0
0,4,13.0,4,5,60,134858.0
1,1,10.0,3,1,0,94502.0
2,2,2.0,2,9,14,62852.0
0,1,8.0,3,9,15,122485.0
1,5,12.0,2,9,64,169159.0
1,4,21.0,3,1,60,187081.0
2,2,31.0,2,9,57,166109.0
0,4,5.0,2,9,14,78354.0
1,1,2.0,2,4,0,90249.0
0,4,6.0,4,0,60,132720.0
1,5,23.0,4,5,64,161568.0
1,4,13.0,4,1,14,127346.0
0,1,19.0,1,9,0,120177.0
2,2,2.0,4,0,15,69032.0
1,4,8.0,2,9,57,101332.0
0,5,30.0,1,3,15,121450.0
0,1,12.0,2,9,57,166375.0
1,4,21.0,1,9,60,185119.0
0,1,10.0,2,4,15,149217.0
1,4,21.0,3,9,64,166512.0
0,4,28.0,2,6,60,186963.0
1,1,3.0,1,1,0,75072.0
0,4,10.0,2,4,15,163398.0
1,2,11.0,1,3,57,103947.0
0,5,33.0,0,1,64,179180.0
1,1,23.0,0,1,0,175966.0
1,4,27.0,4,9,60,190004.0
0,4,10.0,0,1,15,152039.0
1,4,5.0,4,1,14,76742.0
0,5,33.0,2,4,64,191790.0
0,1,20.0,2,9,60,139398.0
1,2,7.0,2,9,0,95845.0
1,4,12.0,2,9,15,160976.0
0,4,9.0,0,9,57,126753.0
2,4,14.0,4,1,15,161393.0
1,4,8.0,0,9,60,139817.0
1,5,25.0,2,9,64,181714.0
0,1,10.0,4,1,0,114776.0
1,4,6.0,2,4,15,105725.0
0,2,1.0,1,3,57,52731.0
1,4,8.0,2,4,14,106492.0
0,1,4.0,1,3,15,73895.0
1,5,1.0,3,8,64,119836.0
0,4,5.0,0,2,60,99747.0
1,1,25.0,4,9,0,168287.0
0,4,7.0,0,1,15,115920.0
1,4,11.0,4,5,57,128078.0
0,1,1.0,3,7,14,51265.0
1,2,22.0,0,2,60,165919.0
0,5,34.0,2,6,64,188651.0
1,4,0.0,4,5,0,55538.0
1,1,28.0,0,1,57,193964.0
0,4,4.0,2,9,15,104702.0
1,5,19.0,3,7,64,172955.0
0,4,16.0,2,6,60,138032.0
1,1,4.0,2,4,0,82683.0
1,4,17.0,2,4,15,155414.0
0,2,25.0,3,1,57,154207.0
1,4,8.0,1,9,14,107895.0
0,1,18.0,1,1,60,148446.0
1,4,4.0,3,8,15,102859.0
0,5,13.0,4,1,64,138662.0
1,1,23.0,0,1,57,181699.0
0,4,33.0,3,7,15,188232.0
0,2,0.0,4,9,0,51832.0
1,5,28.0,2,9,64,188484.0
0,4,16.0,3,8,60,138286.0
1,1,22.0,0,2,15,181132.0
0,4,4.0,1,9,0,73938.0
1,1,14.0,2,6,57,119224.0
0,4,6.0,4,1,15,101186.0
1,4,14.0,4,0,64,142360.0
0,1,20.0,4,9,57,151315.0
1,5,23.0,3,7,15,181021.0
0,4,15.0,2,9,60,134641.0
1,1,23.0,2,6,14,173851.0
2,2,8.0,4,0,0,104127.0
1,4,25.0,1,1,57,178859.0
0,5,5.0,1,3,15,98568.0
1,1,9.0,4,5,64,104661.0
0,4,13.0,1,9,60,134858.0
1,1,10.0,3,8,0,94502.0
2,2,2.0,2,4,14,62852.0
1,1,14.0,3,1,14,139095.0
0,4,5.0,2,6,57,106278.0
1,4,4.0,4,5,15,90452.0
0,5,23.0,2,9,64,168304.0
1,1,10.0,2,9,0,126593.0
1,4,19.0,1,9,60,152203.0
0,5,30.0,4,0,64,183138.0
1,4,9.0,2,6,15,130275.0
1,1,29.0,1,1,57,191915.0
0,2,2.0,4,0,0,62807.0
1,4,21.0,3,7,60,174305.0
0,1,9.0,4,1,15,133326.0
1,4,4.0,2,4,14,75656.0
0,5,19.0,3,9,64,155944.0
1,4,11.0,0,1,15,137775.0
0,1,0.0,0,1,57,51831.0
1,4,22.0,2,6,64,182237.0
0,4,10.0,3,7,15,151901.0
1,1,8.0,0,2,0,100052.0
2,2,29.0,2,9,60,158254.0
1,4,20.0,3,7,15,167207.0
0,4,10.0,3,7,57,112439.0
0,5,29.0,3,9,64,194214.0
1,1,5.0,2,6,15,84407.0
0,4,13.0,3,8,60,139413.0
1,1,20.0,2,9,57,143084.0
0,4,25.0,4,9,15,192344.0
1,5,1.0,0,1,64,106132.0
1,4,26.0,4,5,60,184816.0
0,1,19.0,0,1,0,150248.0
1,4,15.0,2,6,15,170995.0
1,1,6.0,1,1,57,88035.0
0,4,10.0,2,4,14,119419.0
1,5,21.0,1,3,64,173582.0
0,4,23.0,1,3,60,174436.0
1,1,4.0,1,1,0,71699.0
0,4,14.0,4,5,15,163558.0
1,1,24.0,4,1,57,166828.0
0,5,15.0,2,6,64,144496.0
1,4,31.0,1,1,60,193746.0
0,4,8.0,0,2,15,122581.0
1,2,4.0,4,0,0,79767.0
0,1,25.0,0,9,57,177177.0
1,4,4.0,0,1,15,89843.0
0,4,6.0,3,7,60,113563.0
1,1,10.0,0,1,14,128712.0
0,5,18.0,4,5,64,161621.0
1,4,8.0,4,9,57,121454.0
1,1,25.0,4,9,15,179987.0
0,4,3.0,0,9,14,72649.0
1,5,0.0,3,8,64,52612.0
0,4,24.0,4,9,60,184006.0
1,1,12.0,4,1,0,131960.0
0,4,5.0,4,9,15,102465.0
1,4,16.0,3,9,64,149748.0
0,1,22.0,0,2,57,171036.0
1,4,13.0,2,4,15,146351.0
1,5,26.0,1,3,64,185462.0
0,1,7.0,4,9,60,107718.0
1,4,4.0,1,1,15,90944.0
0,4,5.0,3,9,57,100425.0
1,1,2.0,1,9,0,63901.0
1,4,22.0,2,6,60,181902.0
0,4,9.0,3,9,15,136533.0
1,1,11.0,1,9,14,136285.0
0,5,31.0,0,2,64,191818.0
1,4,19.0,1,3,15,176643.0
0,1,4.0,4,9,57,70022.0
1,4,6.0,0,1,14,99363.0
0,4,19.0,4,0,60,152944.0
1,1,10.0,4,5,0,123386.0
1,4,21.0,4,0,15,168906.0
0,1,30.0,2,4,57,183020.0
1,2,1.0,4,0,14,47898.0
0,4,14.0,4,5,60,135853.0
1,1,17.0,2,6,15,149198.0
1,5,6.0,1,1,64,106662.0
1,4,28.0,1,9,60,186610.0
0,1,6.0,3,8,57,89995.0
1,4,4.0,2,4,15,85825.0
0,5,13.0,2,6,64,143814.0
1,4,24.0,3,1,14,174726.0
0,1,20.0,3,9,60,150534.0
1,1,4.0,3,7,0,68732.0
1,4,21.0,3,9,15,187951.0
0,1,13.0,0,9,57,137336.0
1,5,26.0,2,9,64,191159.0
0,4,5.0,2,6,15,102868.0
1,1,20.0,4,9,60,154281.0
1,4,8.0,1,3,0,111535.0
0,4,6.0,3,7,57,107906.0
1,1,13.0,2,9,15,143885.0
0,5,27.0,0,1,64,180958.0
1,4,6.0,4,1,60,108607.0
1,1,24.0,4,1,0,178284.0
0,4,4.0,0,9,14,75969.0
1,4,15.0,0,1,57,143705.0
0,5,31.0,3,9,64,197354.0
1,1,22.0,4,0,60,174324.0
0,4,8.0,4,5,15,123781.0
1,5,12.0,2,4,64,141735.0
1,4,28.0,0,9,57,187120.0
0,1,1.0,0,1,0,61095.0
1,4,22.0,4,0,15,179045.0
0,4,10.0,1,1,60,130355.0
1,1,7.0,4,9,14,103282.0
0,5,18.0,0,1,64,157872.0
1,4,10.0,3,7,57,117314.0
1,1,30.0,3,8,60,186321.0
0,4,11.0,4,9,15,129686.0
1,2,3.0,3,9,0,68611.0
0,4,25.0,3,1,57,177913.0
1,4,3.0,2,6,15,68472.0
0,4,6.0,2,6,60,113065.0
1,1,9.0,1,9,14,125091.0
0,5,23.0,3,7,64,172925.0
1,4,9.0,3,7,57,126916.0
1,1,27.0,4,9,15,183417.0
0,4,4.0,3,9,14,76898.0
0,1,2.0,3,1,63,65000.0
1,4,8.0,0,1,3,120000.0
0,1,4.0,0,1,38,90000.0
1,5,15.0,0,9,4,190000.0
0,4,9.0,4,0,63,140000.0
1,1,3.0,3,8,62,75000.0
0,4,11.0,2,6,4,160000.0
1,1,8.0,2,9,38,130000.0
0,4,2.0,3,7,63,60000.0
0,1,5.0,0,2,62,80000.0
1,4,7.0,0,9,4,130000.0
0,1,3.0,0,1,63,65000.0
1,5,13.0,1,3,49,170000.0
0,4,6.0,0,9,38,110000.0
1,1,2.0,4,9,13,50000.0
1,5,18.0,4,5,7,210000.0
0,4,8.0,2,9,3,100000.0
1,1,1.0,2,6,63,50000.0
1,4,10.0,4,0,38,160000.0
0,1,4.0,4,5,63,70000.0
1,5,16.0,4,9,49,190000.0
0,4,9.0,4,1,4,140000.0
1,1,1.0,2,4,62,45000.0
0,4,7.0,0,2,38,120000.0
1,4,2.0,4,0,63,60000.0
0,1,11.0,2,9,3,150000.0
1,1,4.0,3,1,63,70000.0
0,5,16.0,2,4,7,200000.0
1,4,8.0,2,4,3,100000.0
0,1,2.0,1,9,62,55000.0
1,5,12.0,0,9,49,170000.0
0,1,5.0,4,9,63,90000.0
1,1,4.0,2,4,13,80000.0
1,4,14.0,0,1,38,180000.0
1,1,2.0,4,1,62,60000.0
0,4,9.0,4,0,3,120000.0
0,1,3.0,0,1,63,70000.0
1,5,18.0,2,4,7,210000.0
1,4,9.0,4,5,4,140000.0
0,1,1.0,3,8,63,50000.0
1,4,7.0,4,0,38,110000.0
0,4,2.0,0,2,63,60000.0
1,1,11.0,3,9,3,160000.0
1,1,4.0,2,4,63,75000.0
0,5,16.0,0,2,7,200000.0
1,4,8.0,1,3,3,100000.0
0,1,2.0,4,0,62,55000.0
1,5,12.0,4,5,49,170000.0
0,1,5.0,3,9,63,90000.0
1,1,4.0,2,9,13,80000.0
1,4,14.0,3,7,38,180000.0
1,1,2.0,2,9,62,60000.0
0,4,9.0,3,1,3,120000.0
0,1,3.0,3,7,63,70000.0
1,5,18.0,1,1,7,210000.0
1,4,9.0,1,1,4,140000.0
0,1,1.0,2,6,63,50000.0
1,4,7.0,3,8,38,110000.0
0,4,2.0,4,1,63,60000.0
1,1,11.0,1,1,3,160000.0
1,1,4.0,1,3,63,75000.0
0,5,16.0,1,3,7,200000.0
1,4,8.0,4,5,3,100000.0
0,1,2.0,2,9,62,55000.0
1,5,12.0,4,9,49,170000.0
0,1,5.0,3,8,63,90000.0
1,1,4.0,2,9,13,80000.0
1,4,14.0,2,6,38,180000.0
1,1,2.0,4,9,62,60000.0
0,4,9.0,2,4,3,120000.0
0,1,3.0,1,3,63,70000.0
1,5,18.0,4,9,7,210000.0
1,4,9.0,1,1,4,140000.0
0,1,1.0,2,6,63,50000.0
1,4,7.0,0,1,38,110000.0
0,4,2.0,1,9,63,60000.0
1,1,11.0,4,0,3,160000.0
1,1,4.0,0,2,63,75000.0
0,5,16.0,3,7,7,200000.0
1,4,8.0,4,9,3,100000.0
0,1,2.0,0,1,62,55000.0
1,5,12.0,2,4,49,170000.0
0,1,5.0,4,5,63,90000.0
1,1,4.0,3,8,13,80000.0
1,4,14.0,2,9,38,180000.0
1,1,2.0,1,9,62,60000.0
0,4,9.0,0,1,3,120000.0
0,1,3.0,2,6,63,70000.0
1,5,18.0,1,1,7,210000.0
1,4,9.0,2,4,4,140000.0
0,1,1.0,4,5,63,50000.0
1,4,7.0,1,1,38,110000.0
0,4,2.0,4,5,63,60000.0
1,1,11.0,4,9,3,160000.0
1,1,4.0,0,2,63,75000.0
0,5,16.0,3,7,7,200000.0
1,4,8.0,2,4,3,100000.0
0,1,2.0,2,4,62,55000.0
1,5,12.0,3,9,49,170000.0
0,1,5.0,4,0,63,90000.0
1,1,4.0,2,9,13,80000.0
1,4,14.0,2,9,38,180000.0
1,1,2.0,0,2,62,60000.0
0,4,9.0,2,6,3,120000.0
0,1,3.0,2,9,63,70000.0
1,5,18.0,3,8,7,210000.0
1,4,9.0,3,8,4,140000.0
0,1,1.0,0,9,63,50000.0
1,4,7.0,4,0,38,110000.0
0,4,2.0,3,1,63,60000.0
1,1,11.0,4,1,3,160000.0
1,1,4.0,4,0,63,75000.0
0,5,16.0,2,6,7,200000.0
1,4,8.0,2,6,3,100000.0
0,1,2.0,4,0,62,55000.0
1,5,12.0,4,0,49,170000.0
0,1,5.0,2,6,63,90000.0
1,1,4.0,4,5,13,80000.0
1,4,14.0,4,5,38,180000.0
1,1,2.0,1,1,62,60000.0
0,4,9.0,1,9,3,120000.0
0,1,3.0,2,4,63,70000.0
1,5,18.0,0,9,7,210000.0
0,1,6.0,2,4,15,103579.0
1,4,19.0,1,1,64,163780.0
1,1,12.0,0,1,14,137878.0
0,4,4.0,2,9,57,92438.0
1,4,5.0,3,7,15,84181.0
0,5,21.0,2,9,64,174821.0
1,1,10.0,2,6,0,126520.0
1,4,18.0,0,2,60,152168.0
0,5,29.0,3,8,64,190543.0
1,4,9.0,3,8,15,131547.0
1,1,28.0,3,1,57,192292.0
0,2,1.0,3,9,0,52807.0
1,4,20.0,4,5,60,174938.0
0,1,8.0,2,9,15,124071.0
1,4,3.0,4,1,14,73640.0
0,5,19.0,2,9,64,156486.0
1,4,11.0,2,9,15,138859.0
0,1,0.0,1,9,57,52831.0
1,4,23.0,4,5,64,182392.0
0,4,11.0,1,3,15,151078.0
1,1,8.0,2,4,0,100679.0
2,2,29.0,1,3,60,158966.0
1,4,20.0,0,2,15,167924.0
0,4,10.0,2,9,57,113334.0
0,5,29.0,1,9,64,194778.0
1,1,4.0,2,6,15,77606.0
0,4,13.0,2,9,60,140010.0
1,1,20.0,4,9,57,142421.0
0,4,24.0,2,6,15,192756.0
1,5,1.0,0,1,64,106686.0
1,4,27.0,2,9,60,186794.0
0,1,19.0,1,9,0,150729.0
1,4,15.0,3,9,15,171652.0
1,1,6.0,4,1,57,88552.0
0,4,9.0,4,1,14,119918.0
1,5,21.0,2,6,64,174985.0
0,4,23.0,1,1,60,174336.0
1,1,4.0,1,9,0,72389.0
0,4,14.0,2,4,15,163978.0
1,1,25.0,3,8,57,166958.0
0,5,15.0,4,1,64,145052.0
1,4,32.0,2,9,60,195270.0
0,4,8.0,1,9,15,122970.0
1,2,4.0,0,9,0,80247.0
0,1,25.0,3,7,57,177862.0
1,4,4.0,4,0,15,91062.0
0,4,6.0,0,1,60,114290.0
1,1,10.0,2,6,14,128999.0
0,5,18.0,2,9,64,162454.0
1,4,8.0,4,0,57,122354.0
1,1,25.0,3,8,15,179756.0
0,4,3.0,1,9,14,73218.0
1,5,0.0,3,7,64,52612.0
0,4,24.0,1,3,60,184480.0
1,1,12.0,3,8,0,132442.0
0,4,5.0,0,9,15,102828.0
1,4,16.0,1,1,64,150301.0
0,1,22.0,2,6,57,171468.0
1,4,13.0,3,1,15,147326.0
1,5,26.0,2,9,64,185982.0
0,1,7.0,1,9,60,108267.0
1,4,4.0,3,8,15,91397.0
0,4,5.0,2,4,57,100867.0
1,1,2.0,2,9,0,64182.0
1,4,22.0,3,1,60,182506.0
0,4,9.0,0,9,15,136986.0
1,1,11.0,0,2,14,136662.0
0,5,32.0,4,9,64,191510.0
1,4,19.0,3,1,15,177347.0
0,1,3.0,4,5,57,70397.0
1,4,9.0,4,9,64,146075.0
0,1,18.0,3,7,0,155795.0
1,4,9.0,2,6,15,132638.0
0,5,22.0,3,8,64,178684.0
1,1,7.0,4,9,60,106218.0
1,4,28.0,4,0,15,191239.0
0,4,2.0,3,1,14,65840.0
1,5,0.0,1,1,64,52779.0
0,4,23.0,1,1,60,185038.0
1,1,14.0,3,9,0,136449.0
0,4,6.0,2,6,15,110707.0
1,4,17.0,1,3,64,151670.0
0,1,21.0,3,1,57,167015.0
1,4,13.0,4,5,15,146508.0
1,5,27.0,3,1,64,190596.0
0,1,6.0,3,8,60,104378.0
1,4,3.0,4,9,15,70216.0
0,4,5.0,4,9,57,101733.0
1,1,1.0,3,1,0,55935.0
1,4,21.0,2,6,60,180367.0
0,4,9.0,3,1,15,135596.0
1,1,11.0,4,9,14,136062.0
0,5,32.0,0,1,64,191267.0
1,4,19.0,3,9,15,177347.0
0,1,3.0,0,9,57,70397.0
1,4,9.0,0,2,64,146075.0
0,1,18.0,2,9,0,155795.0
1,4,9.0,2,9,15,132638.0
0,5,22.0,1,1,64,178684.0
1,1,7.0,0,2,60,106218.0
1,4,28.0,0,2,15,191239.0
0,4,2.0,1,3,14,65840.0
1,5,0.0,2,6,64,52779.0
0,4,23.0,4,5,60,185038.0
1,1,14.0,2,6,0,136449.0
0,4,6.0,3,8,15,110707.0
1,4,17.0,1,9,64,151670.0
0,1,21.0,2,9,57,167015.0
1,4,13.0,1,9,15,146508.0
1,5,27.0,4,0,64,190596.0
0,1,6.0,4,1,60,104378.0
1,4,3.0,3,8,15,70216.0
0,4,5.0,2,9,57,101733.0
1,1,1.0,4,1,0,55935.0
1,4,21.0,4,9,60,180367.0
0,4,9.0,2,6,15,135596.0
1,1,11.0,4,5,14,136062.0
0,5,32.0,4,9,64,191267.0
1,4,19.0,2,4,15,177347.0
0,1,6.0,1,3,15,103579.0
1,4,19.0,3,8,64,163780.0
1,1,12.0,2,4,14,137878.0
0,4,4.0,1,3,57,92438.0
1,4,5.0,1,1,15,84181.0
0,5,21.0,1,1,64,174821.0
1,1,10.0,2,4,0,126520.0
1,4,18.0,4,9,60,152168.0
0,5,29.0,2,6,64,190543.0
1,4,9.0,1,1,15,131547.0
1,1,28.0,4,0,57,192292.0
0,2,1.0,3,9,0,52807.0
1,4,20.0,4,0,60,174938.0
0,1,8.0,4,5,15,124071.0
1,4,3.0,1,9,14,73640.0
0,5,19.0,0,1,64,156486.0
1,4,11.0,4,9,15,138859.0
0,1,0.0,2,9,57,52831.0
1,4,23.0,4,1,64,182392.0
0,4,11.0,4,1,15,151078.0
1,1,8.0,4,9,0,100679.0
2,2,29.0,1,3,60,158966.0
1,4,20.0,1,3,15,167924.0
0,4,10.0,1,1,57,113334.0
0,5,29.0,1,1,64,194778.0
1,1,4.0,4,9,15,77606.0
0,4,13.0,0,9,60,140010.0
1,1,20.0,1,3,57,142421.0
0,4,24.0,1,1,15,192756.0
1,5,1.0,4,9,64,106686.0
1,4,27.0,2,6,60,186794.0
0,1,19.0,0,1,0,150729.0
1,4,15.0,0,1,15,171652.0
1,1,6.0,1,3,57,88552.0
0,4,9.0,0,9,14,119918.0
1,5,21.0,0,1,64,174985.0
0,4,23.0,4,5,60,174336.0
1,1,4.0,3,7,0,72389.0
0,4,14.0,4,5,15,163978.0
1,1,25.0,0,9,57,166958.0
0,5,15.0,0,2,64,145052.0
1,4,32.0,3,1,60,195270.0
0,4,8.0,0,9,15,122970.0
1,2,4.0,3,1,0,80247.0
0,1,25.0,4,0,57,177862.0
1,4,4.0,1,3,15,91062.0
0,4,6.0,0,9,60,114290.0
1,1,10.0,1,3,14,128999.0
0,5,18.0,3,8,64,162454.0
1,4,8.0,2,6,57,122354.0
1,1,25.0,4,0,15,179756.0
0,4,3.0,4,5,14,73218.0
1,5,0.0,4,0,64,52612.0
0,4,24.0,0,9,60,184480.0
1,1,12.0,3,1,0,132442.0
0,4,5.0,1,9,15,102828.0
1,4,16.0,0,2,64,150301.0
0,1,22.0,0,1,57,171468.0
1,4,13.0,2,9,15,147326.0
1,5,26.0,2,4,64,185982.0
0,1,7.0,3,8,60,108267.0
1,4,4.0,0,2,15,91397.0
0,4,5.0,0,2,57,100867.0
1,1,2.0,4,5,0,64182.0
1,4,22.0,3,9,60,182506.0
0,4,9.0,3,7,15,136986.0
1,1,11.0,0,9,14,136662.0
0,5,32.0,3,8,64,191510.0
1,4,19.0,1,1,15,177347.0
0,1,3.0,4,1,57,70397.0
1,4,9.0,2,9,64,146075.0
0,1,18.0,1,1,0,155795.0
1,4,9.0,2,6,15,132638.0
0,5,22.0,0,9,64,178684.0
1,1,7.0,0,1,60,106218.0
1,4,28.0,1,9,15,191239.0
0,4,2.0,4,1,14,65840.0
1,5,0.0,3,1,64,52779.0
0,4,23.0,0,1,60,185038.0
1,1,14.0,2,6,0,136449.0
0,4,6.0,2,4,15,110707.0
1,4,17.0,4,0,64,151670.0
0,1,21.0,3,9,57,167015.0
1,4,13.0,0,1,15,146508.0
1,5,27.0,2,4,64,190596.0
0,1,6.0,4,0,60,104378.0
1,4,3.0,2,6,15,70216.0
0,4,5.0,2,4,57,101733.0
1,1,1.0,3,9,0,55935.0
1,4,21.0,3,1,60,180367.0
0,4,9.0,3,8,15,135596.0
1,1,11.0,3,1,14,136062.0
0,5,32.0,0,9,64,191267.0
1,4,19.0,3,1,15,177347.0
0,1,3.0,2,6,57,70397.0
1,4,9.0,4,5,64,146075.0
0,1,18.0,4,9,0,155795.0
1,4,9.0,3,9,15,132638.0
0,5,22.0,2,4,64,178684.0
1,1,7.0,1,9,60,106218.0
1,4,28.0,0,2,15,191239.0
0,4,2.0,0,2,14,65840.0
1,5,0.0,0,9,64,52779.0
0,4,23.0,4,9,60,185038.0
1,1,14.0,1,9,0,136449.0
0,4,6.0,1,1,15,110707.0
1,4,17.0,4,0,64,151670.0
0,1,21.0,1,9,57,167015.0
1,4,13.0,2,6,15,146508.0
1,5,27.0,4,0,64,190596.0
0,1,6.0,4,1,60,104378.0
1,4,3.0,4,0,15,70216.0
0,4,5.0,0,2,57,101733.0
1,1,1.0,2,6,0,55935.0
1,4,21.0,3,7,60,180367.0
0,4,9.0,0,2,15,135596.0
1,1,11.0,2,9,14,136062.0
0,5,32.0,0,2,64,191267.0
1,4,19.0,0,9,15,177347.0
0,1,6.0,0,2,15,103579.0
1,4,19.0,2,6,64,163780.0
1,1,12.0,3,7,14,137878.0
0,4,4.0,4,5,57,92438.0
1,4,5.0,3,9,15,84181.0
0,5,21.0,3,9,64,174821.0
1,1,10.0,4,0,0,126520.0
1,4,18.0,3,8,60,152168.0
0,5,29.0,4,9,64,190543.0
1,4,9.0,2,4,15,131547.0
1,1,28.0,3,7,57,192292.0
0,2,1.0,0,9,0,52807.0
1,4,20.0,2,9,60,174938.0
0,1,8.0,2,6,15,124071.0
1,4,3.0,3,1,14,73640.0
0,5,19.0,4,0,64,156486.0
1,4,11.0,1,9,15,138859.0
0,1,0.0,4,1,57,52831.0
1,4,23.0,3,1,64,182392.0
0,4,11.0,1,9,15,151078.0
1,1,8.0,1,9,0,100679.0
2,2,29.0,3,1,60,158966.0
1,4,20.0,3,1,15,167924.0
0,4,10.0,1,9,57,113334.0
0,5,29.0,3,8,64,194778.0
1,1,4.0,3,7,15,77606.0
0,4,13.0,4,1,60,140010.0
1,1,20.0,1,3,57,142421.0
0,4,24.0,1,1,15,192756.0
1,5,1.0,0,1,64,106686.0
1,4,27.0,2,9,60,186794.0
0,1,19.0,4,1,0,150729.0
1,4,15.0,3,8,15,171652.0
1,1,6.0,4,5,57,88552.0
0,4,9.0,4,1,14,119918.0
1,5,21.0,3,7,64,174985.0
0,4,23.0,0,1,60,174336.0
1,1,4.0,2,4,0,72389.0
0,4,14.0,1,3,15,163978.0
1,1,25.0,3,1,57,166958.0
0,5,15.0,3,8,64,145052.0
1,4,32.0,1,1,60,195270.0
0,4,8.0,0,9,15,122970.0
1,2,4.0,0,2,0,80247.0
0,1,25.0,1,9,57,177862.0
1,4,4.0,2,6,15,91062.0
0,4,6.0,1,1,60,114290.0
1,1,10.0,4,1,14,128999.0
0,5,18.0,4,0,64,162454.0
1,4,8.0,1,9,57,122354.0
1,1,25.0,3,7,15,179756.0
