Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title_Vec_1,Job_Title_Vec_2,Job_Title_Vec_3,Job_Title_Vec_4,Job_Title_Vec_5,Salary
0,2,1.0,4,0,0,0,0,0,4,30000.0
1,1,6.0,4,5,0,0,0,0,58,95000.0
0,4,4.0,1,1,0,0,0,0,69,80000.0
1,5,10.0,1,9,0,0,0,0,20,155000.0
0,2,0.0,3,9,0,0,0,0,108,25000.0
1,1,11.0,3,1,0,0,0,0,8,160000.0
0,1,3.0,2,6,0,0,0,0,17,65000.0
1,4,7.0,0,1,0,0,0,0,25,120000.0
0,5,6.0,0,2,0,0,0,0,46,105000.0
1,1,5.0,4,0,0,0,0,0,111,85000.0
0,4,7.0,0,2,0,0,0,0,17,110000.0
1,5,12.0,2,4,0,0,0,0,46,170000.0
1,1,9.0,4,1,0,0,0,0,20,140000.0
0,2,1.0,1,3,0,0,0,0,4,30000.0
1,1,6.0,0,1,0,0,0,0,58,95000.0
0,4,4.0,4,9,0,0,0,0,69,80000.0
1,5,10.0,1,9,0,0,0,0,20,155000.0
0,2,0.0,0,9,0,0,0,0,108,25000.0
1,1,11.0,1,3,0,0,0,0,8,160000.0
0,1,3.0,4,1,0,0,0,0,17,65000.0
1,4,7.0,2,9,0,0,0,0,25,120000.0
0,5,6.0,2,6,0,0,0,0,46,105000.0
1,1,5.0,1,9,0,0,0,0,111,85000.0
0,4,7.0,4,1,0,0,0,0,17,110000.0
1,5,12.0,3,7,0,0,0,0,46,170000.0
1,1,9.0,0,9,0,0,0,0,20,140000.0
0,2,1.0,2,6,0,0,0,0,4,30000.0
1,1,6.0,4,5,0,0,0,0,58,95000.0
0,4,4.0,1,1,0,0,0,0,69,80000.0
1,5,10.0,4,0,0,0,0,0,20,155000.0
0,2,0.0,0,2,0,0,0,0,108,25000.0
1,1,11.0,1,9,0,0,0,0,8,160000.0
0,1,3.0,4,9,0,0,0,0,17,65000.0
1,4,7.0,3,7,0,0,0,0,25,120000.0
0,5,6.0,4,1,0,0,0,0,46,105000.0
1,1,5.0,0,9,0,0,0,0,111,85000.0
0,4,7.0,1,1,0,0,0,0,17,110000.0
1,5,12.0,2,6,0,0,0,0,46,170000.0
1,1,9.0,0,9,0,0,0,0,20,140000.0
0,2,1.0,2,6,0,0,0,0,4,30000.0
1,1,6.0,2,9,0,0,0,0,58,95000.0
0,4,4.0,3,7,0,0,0,0,69,80000.0
1,5,10.0,1,9,0,0,0,0,20,155000.0
0,2,0.0,2,6,0,0,0,0,108,25000.0
1,1,11.0,4,0,0,0,0,0,8,160000.0
0,1,3.0,2,9,0,0,0,0,17,65000.0
1,4,7.0,2,9,0,0,0,0,25,120000.0
0,5,6.0,0,1,0,0,0,0,46,105000.0
1,1,5.0,4,5,0,0,0,0,111,85000.0
0,4,7.0,4,9,0,0,0,0,17,110000.0
1,5,12.0,1,1,0,0,0,0,46,170000.0
1,1,9.0,3,1,0,0,0,0,20,140000.0
0,2,1.0,2,4,0,0,0,0,4,30000.0
1,1,6.0,4,0,0,0,0,0,58,95000.0
0,4,4.0,4,1,0,0,0,0,69,80000.0
1,5,10.0,2,9,0,0,0,0,20,155000.0
0,2,0.0,4,0,0,0,0,0,108,25000.0
1,1,11.0,4,1,0,0,0,0,8,160000.0
0,1,3.0,1,3,0,0,0,0,17,65000.0
1,4,7.0,4,9,0,0,0,0,25,120000.0
0,5,6.0,1,1,0,0,0,0,46,105000.0
1,1,5.0,3,8,0,0,0,0,111,85000.0
0,4,7.0,2,4,0,0,0,0,17,110000.0
1,5,12.0,4,1,0,0,0,0,46,170000.0
1,1,9.0,2,4,0,0,0,0,20,140000.0
0,2,1.0,1,1,0,0,0,0,4,30000.0
1,1,6.0,2,6,0,0,0,0,58,95000.0
0,4,4.0,1,1,0,0,0,0,69,80000.0
1,5,10.0,2,4,0,0,0,0,20,155000.0
0,2,0.0,0,1,0,0,0,0,108,25000.0
1,1,11.0,1,1,0,0,0,0,8,160000.0
0,1,3.0,0,1,0,0,0,0,17,65000.0
1,4,7.0,4,9,0,0,0,0,25,120000.0
0,5,6.0,0,1,0,0,0,0,46,105000.0
1,1,5.0,4,5,0,0,0,0,111,85000.0
0,4,7.0,2,6,0,0,0,0,17,110000.0
1,5,12.0,1,3,0,0,0,0,46,170000.0
1,1,9.0,2,6,0,0,0,0,20,140000.0
0,2,1.0,3,7,0,0,0,0,4,30000.0
1,1,6.0,0,1,0,0,0,0,58,95000.0
0,4,4.0,0,1,0,0,0,0,69,80000.0
1,5,10.0,0,9,0,0,0,0,20,155000.0
0,2,0.0,0,2,0,0,0,0,108,25000.0
1,1,11.0,1,3,0,0,0,0,8,160000.0
0,1,3.0,3,8,0,0,0,0,17,65000.0
1,4,7.0,2,6,0,0,0,0,25,120000.0
0,5,6.0,4,5,0,0,0,0,46,105000.0
1,1,5.0,4,0,0,0,0,0,111,85000.0
0,4,7.0,3,7,0,0,0,0,17,110000.0
1,5,12.0,0,1,0,0,0,0,46,170000.0
1,1,9.0,2,4,0,0,0,0,20,140000.0
0,2,1.0,0,9,0,0,0,0,4,30000.0
1,1,6.0,0,2,0,0,0,0,58,95000.0
0,4,4.0,0,9,0,0,0,0,69,80000.0
1,5,10.0,4,0,0,0,0,0,20,155000.0
0,2,0.0,2,4,0,0,0,0,108,25000.0
1,1,11.0,4,1,0,0,0,0,8,160000.0
1,1,1.0,2,9,0,0,0,0,1,60000.0
0,4,12.0,1,1,0,0,0,0,17,150000.0
1,1,4.0,1,9,0,0,0,0,13,80000.0
0,5,8.0,1,9,0,0,0,0,80,120000.0
1,1,10.0,1,3,0,0,0,0,14,130000.0
0,1,2.0,4,5,0,0,0,0,52,50000.0
1,4,18.0,2,6,0,0,0,0,67,180000.0
0,1,3.0,1,1,0,0,0,0,184,60000.0
1,1,7.0,0,1,0,0,0,0,17,110000.0
0,2,0.0,3,9,0,0,0,0,4,25000.0
1,4,6.0,3,9,0,0,0,0,13,100000.0
0,1,3.0,4,0,0,0,0,0,54,55000.0
1,5,9.0,3,1,0,0,0,0,32,140000.0
0,2,0.0,3,1,0,0,0,0,185,25000.0
1,1,12.0,3,8,0,0,0,0,7,150000.0
0,4,14.0,0,9,0,0,0,0,186,170000.0
1,1,1.0,0,1,0,0,0,0,126,55000.0
0,1,4.0,2,6,0,0,0,0,9,65000.0
1,1,3.0,4,0,0,0,0,0,30,60000.0
0,5,10.0,0,1,0,0,0,0,64,150000.0
1,1,2.0,0,9,0,0,0,0,6,50000.0
0,4,7.0,3,7,0,0,0,0,25,120000.0
1,1,1.0,2,9,0,0,0,0,126,55000.0
0,1,4.0,2,4,0,0,0,0,9,65000.0
1,1,3.0,1,3,0,0,0,0,30,60000.0
0,5,10.0,4,1,0,0,0,0,64,150000.0
1,1,2.0,2,9,0,0,0,0,6,50000.0
0,4,7.0,0,2,0,0,0,0,25,120000.0
1,1,1.0,0,1,0,0,0,0,1,60000.0
0,4,12.0,0,2,0,0,0,0,17,150000.0
1,1,4.0,2,9,0,0,0,0,13,80000.0
0,5,8.0,1,3,0,0,0,0,80,120000.0
1,1,10.0,3,1,0,0,0,0,14,130000.0
0,1,2.0,3,1,0,0,0,0,52,50000.0
1,4,18.0,3,1,0,0,0,0,67,180000.0
0,1,3.0,4,5,0,0,0,0,184,60000.0
1,1,7.0,1,1,0,0,0,0,17,110000.0
0,2,0.0,1,3,0,0,0,0,4,25000.0
1,4,6.0,2,9,0,0,0,0,13,100000.0
0,1,3.0,4,0,0,0,0,0,54,55000.0
1,5,9.0,4,1,0,0,0,0,32,140000.0
0,2,0.0,3,9,0,0,0,0,185,25000.0
1,1,12.0,1,1,0,0,0,0,7,150000.0
0,4,14.0,1,3,0,0,0,0,186,170000.0
1,1,1.0,3,7,0,0,0,0,126,55000.0
0,1,4.0,1,3,0,0,0,0,9,65000.0
1,1,3.0,2,6,0,0,0,0,30,60000.0
0,5,10.0,2,9,0,0,0,0,64,150000.0
1,1,2.0,0,2,0,0,0,0,6,50000.0
0,4,7.0,1,1,0,0,0,0,25,120000.0
1,1,1.0,0,2,0,0,0,0,126,55000.0
0,1,4.0,0,9,0,0,0,0,9,65000.0
1,1,3.0,4,0,0,0,0,0,30,60000.0
0,5,10.0,4,1,0,0,0,0,64,150000.0
1,1,2.0,3,9,0,0,0,0,6,50000.0
0,4,7.0,0,9,0,0,0,0,25,120000.0
1,1,1.0,0,2,0,0,0,0,1,60000.0
0,4,12.0,2,4,0,0,0,0,17,150000.0
1,1,4.0,2,6,0,0,0,0,13,80000.0
0,5,8.0,2,9,0,0,0,0,80,120000.0
1,1,10.0,4,9,0,0,0,0,14,130000.0
0,1,2.0,2,6,0,0,0,0,52,50000.0
1,4,18.0,1,1,0,0,0,0,67,180000.0
0,1,3.0,1,1,0,0,0,0,184,60000.0
1,1,7.0,1,3,0,0,0,0,17,110000.0
0,2,0.0,4,5,0,0,0,0,4,25000.0
1,4,6.0,1,3,0,0,0,0,13,100000.0
0,1,3.0,0,1,0,0,0,0,54,55000.0
1,5,9.0,1,9,0,0,0,0,32,140000.0
0,2,0.0,4,9,0,0,0,0,185,25000.0
1,1,12.0,4,1,0,0,0,0,7,150000.0
0,4,14.0,0,9,0,0,0,0,186,170000.0
1,1,1.0,2,4,0,0,0,0,126,55000.0
0,1,4.0,1,1,0,0,0,0,9,65000.0
1,1,3.0,2,6,0,0,0,0,30,60000.0
0,5,10.0,3,8,0,0,0,0,64,150000.0
1,1,2.0,3,1,0,0,0,0,6,50000.0
0,4,7.0,4,1,0,0,0,0,25,120000.0
1,1,1.0,2,4,0,0,0,0,126,55000.0
0,1,4.0,2,6,0,0,0,0,9,65000.0
1,1,3.0,3,1,0,0,0,0,30,60000.0
0,5,10.0,2,6,0,0,0,0,64,150000.0
1,1,2.0,3,8,0,0,0,0,6,50000.0
0,4,7.0,1,3,0,0,0,0,25,120000.0
1,1,1.0,4,5,0,0,0,0,1,60000.0
0,4,12.0,3,1,0,0,0,0,17,150000.0
1,1,4.0,2,6,0,0,0,0,13,80000.0
0,5,8.0,0,1,0,0,0,0,80,120000.0
1,1,10.0,2,9,0,0,0,0,14,130000.0
0,1,2.0,4,5,0,0,0,0,52,50000.0
1,4,18.0,4,1,0,0,0,0,67,180000.0
0,1,3.0,3,8,0,0,0,0,184,60000.0
1,1,7.0,4,1,0,0,0,0,17,110000.0
0,2,0.0,1,9,0,0,0,0,4,25000.0
1,4,6.0,0,2,0,0,0,0,13,100000.0
0,1,3.0,1,9,0,0,0,0,54,55000.0
1,5,9.0,2,4,0,0,0,0,32,140000.0
0,2,0.0,1,1,0,0,0,0,185,25000.0
1,1,12.0,4,9,0,0,0,0,7,150000.0
0,4,14.0,4,5,0,0,0,0,186,170000.0
1,1,1.0,4,0,0,0,0,0,126,55000.0
0,1,4.0,3,8,0,0,0,0,9,65000.0
1,1,3.0,3,8,0,0,0,0,30,60000.0
0,5,10.0,3,7,0,0,0,0,64,150000.0
1,1,2.0,1,1,0,0,0,0,6,50000.0
0,4,7.0,2,9,0,0,0,0,25,120000.0
1,1,1.0,2,6,0,0,0,0,126,55000.0
0,1,4.0,4,5,0,0,0,0,9,65000.0
1,1,3.0,0,2,0,0,0,0,30,60000.0
0,5,10.0,4,1,0,0,0,0,64,150000.0
1,1,2.0,3,9,0,0,0,0,6,50000.0
0,4,7.0,1,3,0,0,0,0,25,120000.0
1,1,1.0,2,4,0,0,0,0,1,60000.0
0,4,12.0,4,1,0,0,0,0,17,150000.0
1,1,4.0,1,3,0,0,0,0,13,80000.0
0,5,8.0,1,1,0,0,0,0,80,120000.0
1,1,10.0,0,2,0,0,0,0,14,130000.0
0,1,2.0,3,1,0,0,0,0,52,50000.0
1,4,18.0,3,7,0,0,0,0,67,180000.0
0,1,3.0,1,9,0,0,0,0,184,60000.0
1,1,7.0,0,1,0,0,0,0,17,110000.0
0,2,0.0,1,1,0,0,0,0,4,25000.0
1,4,6.0,0,1,0,0,0,0,13,100000.0
1,1,3.0,1,1,0,0,0,0,1,85000.0
0,4,11.0,2,9,0,0,0,0,186,160000.0
1,1,1.0,4,5,0,0,0,0,13,55000.0
0,5,5.0,2,6,0,0,0,0,32,100000.0
1,1,8.0,1,1,0,0,0,0,14,120000.0
0,1,2.0,3,8,0,0,0,0,52,50000.0
1,4,19.0,3,8,0,0,0,0,67,185000.0
0,1,4.0,0,2,0,0,0,0,184,65000.0
1,1,9.0,2,6,0,0,0,0,17,130000.0
0,2,0.0,1,9,0,0,0,0,4,25000.0
1,4,6.0,2,4,0,0,0,0,13,100000.0
0,1,3.0,1,3,0,0,0,0,54,55000.0
1,5,10.0,0,9,0,0,0,0,80,150000.0
0,2,0.0,0,2,0,0,0,0,185,25000.0
1,1,13.0,0,1,0,0,0,0,7,160000.0
0,4,14.0,1,3,0,0,0,0,17,170000.0
1,1,1.0,0,1,0,0,0,0,126,55000.0
0,1,4.0,1,9,0,0,0,0,9,65000.0
1,1,3.0,3,9,0,0,0,0,30,60000.0
0,5,11.0,3,8,0,0,0,0,64,160000.0
1,1,2.0,3,9,0,0,0,0,6,50000.0
0,4,8.0,3,8,0,0,0,0,25,120000.0
1,1,1.0,2,9,0,0,0,0,126,55000.0
0,1,4.0,1,3,0,0,0,0,9,65000.0
1,1,3.0,4,0,0,0,0,0,30,60000.0
0,5,11.0,1,3,0,0,0,0,64,160000.0
1,1,2.0,2,4,0,0,0,0,6,50000.0
0,4,8.0,0,2,0,0,0,0,25,120000.0
1,1,3.0,3,8,0,0,0,0,1,85000.0
0,4,11.0,4,9,0,0,0,0,186,160000.0
1,1,1.0,1,9,0,0,0,0,13,55000.0
0,5,5.0,4,0,0,0,0,0,32,100000.0
1,1,8.0,0,1,0,0,0,0,14,120000.0
0,1,2.0,2,4,0,0,0,0,52,50000.0
1,4,19.0,3,7,0,0,0,0,67,185000.0
0,1,4.0,2,4,0,0,0,0,184,65000.0
1,1,9.0,3,1,0,0,0,0,17,130000.0
0,2,0.0,0,1,0,0,0,0,4,25000.0
1,4,6.0,0,9,0,0,0,0,13,100000.0
0,1,3.0,4,5,0,0,0,0,54,55000.0
1,5,10.0,2,9,0,0,0,0,80,150000.0
0,2,0.0,3,9,0,0,0,0,185,25000.0
1,1,13.0,1,1,0,0,0,0,7,160000.0
0,4,14.0,0,9,0,0,0,0,17,170000.0
1,1,1.0,1,1,0,0,0,0,126,55000.0
0,1,4.0,2,6,0,0,0,0,9,65000.0
1,1,3.0,3,8,0,0,0,0,30,60000.0
0,5,11.0,3,8,0,0,0,0,64,160000.0
1,1,2.0,4,5,0,0,0,0,6,50000.0
0,4,8.0,0,2,0,0,0,0,25,120000.0
1,1,1.0,2,9,0,0,0,0,126,55000.0
0,1,4.0,1,9,0,0,0,0,9,65000.0
1,1,3.0,3,9,0,0,0,0,30,60000.0
0,5,11.0,2,4,0,0,0,0,64,160000.0
1,1,2.0,4,1,0,0,0,0,6,50000.0
0,4,8.0,3,8,0,0,0,0,25,120000.0
1,1,3.0,1,1,0,0,0,0,1,85000.0
0,4,11.0,1,3,0,0,0,0,186,160000.0
1,1,1.0,4,0,0,0,0,0,13,55000.0
0,5,5.0,4,0,0,0,0,0,32,100000.0
1,1,8.0,1,9,0,0,0,0,14,120000.0
0,1,2.0,1,1,0,0,0,0,52,50000.0
1,4,19.0,2,4,0,0,0,0,67,185000.0
0,1,4.0,0,2,0,0,0,0,184,65000.0
1,1,9.0,1,1,0,0,0,0,17,130000.0
0,2,0.0,4,0,0,0,0,0,4,25000.0
1,4,6.0,2,4,0,0,0,0,13,100000.0
0,1,3.0,2,4,0,0,0,0,54,55000.0
1,5,10.0,1,3,0,0,0,0,80,150000.0
0,2,0.0,2,9,0,0,0,0,185,25000.0
1,1,13.0,0,2,0,0,0,0,7,160000.0
0,4,14.0,4,1,0,0,0,0,17,170000.0
1,1,1.0,4,9,0,0,0,0,126,55000.0
0,1,4.0,3,8,0,0,0,0,9,65000.0
1,1,3.0,3,7,0,0,0,0,30,60000.0
0,5,11.0,4,0,0,0,0,0,64,160000.0
1,1,2.0,3,9,0,0,0,0,6,50000.0
0,4,8.0,3,7,0,0,0,0,25,120000.0
1,1,1.0,4,5,0,0,0,0,126,55000.0
0,1,4.0,0,9,0,0,0,0,9,65000.0
1,1,3.0,3,9,0,0,0,0,30,60000.0
0,5,11.0,3,8,0,0,0,0,64,160000.0
1,1,2.0,0,1,0,0,0,0,6,50000.0
0,4,8.0,4,9,0,0,0,0,25,120000.0
1,1,3.0,4,1,0,0,0,0,1,85000.0
0,4,11.0,2,9,0,0,0,0,186,160000.0
1,1,1.0,1,1,0,0,0,0,13,55000.0
0,5,5.0,4,5,0,0,0,0,32,100000.0
1,1,8.0,4,9,0,0,0,0,14,120000.0
0,1,2.0,4,5,0,0,0,0,52,50000.0
1,4,19.0,2,9,0,0,0,0,67,185000.0
0,1,4.0,2,9,0,0,0,0,184,65000.0
1,1,9.0,2,6,0,0,0,0,17,130000.0
0,2,0.0,1,3,0,0,0,0,4,25000.0
1,4,6.0,0,2,0,0,0,0,13,100000.0
0,1,3.0,4,0,0,0,0,0,54,55000.0
1,5,10.0,4,9,0,0,0,0,80,150000.0
0,2,0.0,2,4,0,0,0,0,185,25000.0
1,1,13.0,2,6,0,0,0,0,7,160000.0
0,4,14.0,1,3,0,0,0,0,17,170000.0
1,1,1.0,3,8,0,0,0,0,126,55000.0
0,1,4.0,4,1,0,0,0,0,9,65000.0
1,1,3.0,4,1,0,0,0,0,30,60000.0
0,5,11.0,0,1,0,0,0,0,64,160000.0
1,1,2.0,0,2,0,0,0,0,6,50000.0
0,4,8.0,0,9,0,0,0,0,25,120000.0
1,1,1.0,0,2,0,0,0,0,126,55000.0
0,1,4.0,3,9,0,0,0,0,9,65000.0
1,1,3.0,1,3,0,0,0,0,30,60000.0
0,5,11.0,1,9,0,0,0,0,64,160000.0
1,1,2.0,0,9,0,0,0,0,6,50000.0
0,4,8.0,3,7,0,0,0,0,25,120000.0
1,1,3.0,1,1,0,0,0,0,1,85000.0
0,4,11.0,0,2,0,0,0,0,186,160000.0
1,1,1.0,0,1,0,0,0,0,13,55000.0
0,5,5.0,4,1,0,0,0,0,32,100000.0
1,1,8.0,3,7,0,0,0,0,14,120000.0
0,1,2.0,0,9,0,0,0,0,52,50000.0
1,4,19.0,1,1,0,0,0,0,67,185000.0
0,1,4.0,2,6,0,0,0,0,184,65000.0
1,1,9.0,0,1,0,0,0,0,17,130000.0
0,2,0.0,4,1,0,0,0,0,4,25000.0
1,4,6.0,3,8,0,0,0,0,13,100000.0
0,1,3.0,1,3,0,0,0,0,54,55000.0
1,5,10.0,2,9,0,0,0,0,80,150000.0
1,1,3.0,3,1,0,0,0,0,1,85000.0
0,4,11.0,1,1,0,0,0,0,186,160000.0
1,1,1.0,3,9,0,0,0,0,13,55000.0
0,5,5.0,4,1,0,0,0,0,32,100000.0
1,1,8.0,4,0,0,0,0,0,14,120000.0
0,1,2.0,4,5,0,0,0,0,52,50000.0
1,4,19.0,2,9,0,0,0,0,67,185000.0
0,1,4.0,1,9,0,0,0,0,184,65000.0
1,1,9.0,4,0,0,0,0,0,17,130000.0
0,2,0.0,1,3,0,0,0,0,4,25000.0
1,4,6.0,3,8,0,0,0,0,13,100000.0
0,1,3.0,4,0,0,0,0,0,54,55000.0
1,5,10.0,0,1,0,0,0,0,80,150000.0
0,2,0.0,1,3,0,0,0,0,185,25000.0
1,1,13.0,3,1,0,0,0,0,7,160000.0
0,4,14.0,0,2,0,0,0,0,17,170000.0
1,1,1.0,3,1,0,0,0,0,126,55000.0
0,1,4.0,0,1,0,0,0,0,9,65000.0
1,1,3.0,2,4,0,0,0,0,30,60000.0
0,5,11.0,2,6,0,0,0,0,64,160000.0
1,1,2.0,1,1,0,0,0,0,6,50000.0
0,4,8.0,1,9,0,0,0,0,25,120000.0
1,1,1.0,3,1,0,0,0,0,126,55000.0
0,1,4.0,4,1,0,0,0,0,9,65000.0
1,1,3.0,0,1,0,0,0,0,30,60000.0
0,5,11.0,0,9,0,0,0,0,64,160000.0
1,1,2.0,2,4,0,0,0,0,6,50000.0
0,4,8.0,1,3,0,0,0,0,25,120000.0
1,1,3.0,2,9,0,0,0,0,1,85000.0
0,4,11.0,2,9,0,0,0,0,186,160000.0
1,1,1.0,4,9,0,0,0,0,13,55000.0
0,5,5.0,3,1,0,0,0,0,32,100000.0
1,1,8.0,0,1,0,0,0,0,14,120000.0
0,1,2.0,0,1,0,0,0,0,52,50000.0
1,4,19.0,0,9,0,0,0,0,67,185000.0
0,1,4.0,2,4,0,0,0,0,184,65000.0
1,1,9.0,1,3,0,0,0,0,17,130000.0
0,2,0.0,3,1,0,0,0,0,4,25000.0
1,4,6.0,0,1,0,0,0,0,13,100000.0
0,1,3.0,3,1,0,0,0,0,54,55000.0
1,5,10.0,4,5,0,0,0,0,80,150000.0
0,2,0.0,3,1,0,0,0,0,185,25000.0
1,1,13.0,1,3,0,0,0,0,7,160000.0
0,4,14.0,1,1,0,0,0,0,17,170000.0
1,1,1.0,2,9,0,0,0,0,126,55000.0
0,1,4.0,0,2,0,0,0,0,9,65000.0
1,1,3.0,3,8,0,0,0,0,30,60000.0
0,5,11.0,2,9,0,0,0,0,64,160000.0
1,1,2.0,4,9,0,0,0,0,6,50000.0
0,4,8.0,0,1,0,0,0,0,25,120000.0
1,1,1.0,2,9,0,0,0,0,126,55000.0
0,1,4.0,2,6,0,0,0,0,9,65000.0
1,1,3.0,2,4,0,0,0,0,30,60000.0
0,5,11.0,0,1,0,0,0,0,64,160000.0
1,1,2.0,3,1,0,0,0,0,6,50000.0
0,4,8.0,3,9,0,0,0,0,25,120000.0
1,1,3.0,2,9,0,0,0,0,1,85000.0
0,4,11.0,4,9,0,0,0,0,186,160000.0
1,1,1.0,3,9,0,0,0,0,13,55000.0
0,5,5.0,2,9,0,0,0,0,32,100000.0
1,1,8.0,2,4,0,0,0,0,14,120000.0
0,1,2.0,1,3,0,0,0,0,52,50000.0
1,4,19.0,1,1,0,0,0,0,67,185000.0
0,1,4.0,2,6,0,0,0,0,184,65000.0
1,1,9.0,3,1,0,0,0,0,17,130000.0
0,2,0.0,1,3,0,0,0,0,4,25000.0
1,4,6.0,0,9,0,0,0,0,13,100000.0
0,1,3.0,1,9,0,0,0,0,54,55000.0
1,5,10.0,4,5,0,0,0,0,80,150000.0
0,2,0.0,1,1,0,0,0,0,185,25000.0
1,1,13.0,3,7,0,0,0,0,7,160000.0
0,4,14.0,0,1,0,0,0,0,17,170000.0
1,1,1.0,1,1,0,0,0,0,126,55000.0
0,1,4.0,1,1,0,0,0,0,9,65000.0
1,1,3.0,0,2,0,0,0,0,30,60000.0
0,5,11.0,1,9,0,0,0,0,64,160000.0
1,1,2.0,4,5,0,0,0,0,6,50000.0
0,4,8.0,0,1,0,0,0,0,25,120000.0
1,1,1.0,0,1,0,0,0,0,126,55000.0
0,1,4.0,3,1,0,0,0,0,9,65000.0
1,1,3.0,3,7,0,0,0,0,30,60000.0
0,5,11.0,4,5,0,0,0,0,64,160000.0
1,1,2.0,4,1,0,0,0,0,6,50000.0
0,4,8.0,0,2,0,0,0,0,25,120000.0
1,1,3.0,0,9,0,0,0,0,1,85000.0
0,4,11.0,3,9,0,0,0,0,186,160000.0
1,1,1.0,3,7,0,0,0,0,13,55000.0
0,5,5.0,3,9,0,0,0,0,32,100000.0
1,1,8.0,0,9,0,0,0,0,14,120000.0
0,1,2.0,0,2,0,0,0,0,52,50000.0
1,4,19.0,0,1,0,0,0,0,67,185000.0
0,1,4.0,0,2,0,0,0,0,184,65000.0
1,1,9.0,1,9,0,0,0,0,17,130000.0
0,2,0.0,1,1,0,0,0,0,4,25000.0
1,4,6.0,2,6,0,0,0,0,13,100000.0
0,1,3.0,2,9,0,0,0,0,54,55000.0
1,5,10.0,1,3,0,0,0,0,80,150000.0
0,2,0.0,0,2,0,0,0,0,185,25000.0
1,1,13.0,3,8,0,0,0,0,7,160000.0
0,4,14.0,3,9,0,0,0,0,17,170000.0
1,1,1.0,0,1,0,0,0,0,126,55000.0
0,1,4.0,2,4,0,0,0,0,9,65000.0
1,1,3.0,4,5,0,0,0,0,30,60000.0
0,5,11.0,0,2,0,0,0,0,64,160000.0
1,1,2.0,3,7,0,0,0,0,6,50000.0
0,4,8.0,3,1,0,0,0,0,25,120000.0
1,1,1.0,4,0,0,0,0,0,126,55000.0
0,1,4.0,4,5,0,0,0,0,9,65000.0
1,1,3.0,4,1,0,0,0,0,30,60000.0
0,5,11.0,1,3,0,0,0,0,64,160000.0
1,1,2.0,3,1,0,0,0,0,6,50000.0
0,4,8.0,4,1,0,0,0,0,25,120000.0
1,1,3.0,2,4,0,0,0,0,1,85000.0
0,4,11.0,1,3,0,0,0,0,186,160000.0
1,1,1.0,3,7,0,0,0,0,13,55000.0
0,5,5.0,3,9,0,0,0,0,32,100000.0
1,1,8.0,0,1,0,0,0,0,14,120000.0
0,1,2.0,2,4,0,0,0,0,52,50000.0
1,4,19.0,4,5,0,0,0,0,67,185000.0
0,1,4.0,1,3,0,0,0,0,184,65000.0
1,1,9.0,0,9,0,0,0,0,17,130000.0
0,2,0.0,4,9,0,0,0,0,4,25000.0
1,4,6.0,4,9,0,0,0,0,13,100000.0
0,1,7.0,4,0,0,0,0,0,187,100000.0
1,1,7.0,0,9,0,0,0,0,1,120000.0
0,1,2.0,4,9,0,0,0,0,52,50000.0
1,4,9.0,4,9,0,0,0,0,17,130000.0
0,2,3.0,3,8,0,0,0,0,60,35000.0
1,5,13.0,3,9,0,0,0,0,80,160000.0
0,1,2.0,2,6,0,0,0,0,9,50000.0
1,1,6.0,4,9,0,0,0,0,14,100000.0
0,4,4.0,3,8,0,0,0,0,13,80000.0
1,1,1.0,1,1,0,0,0,0,1,60000.0
0,1,5.0,4,1,0,0,0,0,8,90000.0
1,5,11.0,3,7,0,0,0,0,64,170000.0
0,1,3.0,1,9,0,0,0,0,6,60000.0
1,1,7.0,1,3,0,0,0,0,7,120000.0
0,2,0.0,0,2,0,0,0,0,185,25000.0
1,4,14.0,1,3,0,0,0,0,186,180000.0
0,1,16.0,0,1,0,0,0,0,25,200000.0
1,1,2.0,0,2,0,0,0,0,30,50000.0
0,5,8.0,0,9,0,0,0,0,32,140000.0
1,1,4.0,0,9,0,0,0,0,6,70000.0
0,4,9.0,2,9,0,0,0,0,17,130000.0
1,1,3.0,2,6,0,0,0,0,1,80000.0
0,5,12.0,3,7,0,0,0,0,80,160000.0
1,1,1.0,4,1,0,0,0,0,7,55000.0
0,1,5.0,4,0,0,0,0,0,9,85000.0
1,5,11.0,4,1,0,0,0,0,64,170000.0
0,1,3.0,1,3,0,0,0,0,6,60000.0
1,1,7.0,2,6,0,0,0,0,7,120000.0
0,2,0.0,0,1,0,0,0,0,185,25000.0
1,4,14.0,0,9,0,0,0,0,186,180000.0
0,1,16.0,4,9,0,0,0,0,25,200000.0
1,1,2.0,4,1,0,0,0,0,30,50000.0
0,5,8.0,2,9,0,0,0,0,32,140000.0
1,1,4.0,2,9,0,0,0,0,6,70000.0
0,4,9.0,1,3,0,0,0,0,17,130000.0
1,1,3.0,4,9,0,0,0,0,1,80000.0
0,5,12.0,4,9,0,0,0,0,80,160000.0
1,1,1.0,2,6,0,0,0,0,7,55000.0
0,1,5.0,1,3,0,0,0,0,9,85000.0
1,5,11.0,1,3,0,0,0,0,64,170000.0
0,1,3.0,3,7,0,0,0,0,6,60000.0
1,1,7.0,2,4,0,0,0,0,7,120000.0
0,2,0.0,0,1,0,0,0,0,185,25000.0
1,4,14.0,2,4,0,0,0,0,186,180000.0
0,1,16.0,2,6,0,0,0,0,25,200000.0
1,1,2.0,0,1,0,0,0,0,30,50000.0
0,5,8.0,1,3,0,0,0,0,32,140000.0
